MapName,MonsterId,X,Y,SpawnerId,SpawnId,SpawnCount,RespawnSeconds,Enabled,#Note
Henesys_Boss_Mushmom,1110100,-15.1,3.76,BOSS_MushmomForestTrail_SP005,BOSS_MushmomForestTrail_SP005_M1110100,1,10,true,원본 monster-2416_12
Henesys_Boss_Mushmom,1110100,-12.8,3.72,BOSS_MushmomForestTrail_SP006,BOSS_MushmomForestTrail_SP006_M1110100,1,10,true,원본 monster-2416_13
Henesys_Boss_Mushmom,1110100,-4.52,3.08,BOSS_MushmomForestTrail_SP007,BOSS_MushmomForestTrail_SP007_M1110100,1,10,true,원본 monster-2416_14
Henesys_Boss_Mushmom,1110100,-3.24,3.11,BOSS_MushmomForestTrail_SP008,BOSS_MushmomForestTrail_SP008_M1110100,1,10,true,원본 monster-2416_15
Henesys_Boss_Mushmom,1110100,-1.36,3.19,BOSS_MushmomForestTrail_SP009,BOSS_MushmomForestTrail_SP009_M1110100,1,10,true,원본 monster-2416_16
Henesys_Boss_Mushmom,1110100,-3.3,-1.2,BOSS_MushmomForestTrail_SP010,BOSS_MushmomForestTrail_SP010_M1110100,1,10,false,1층은 머쉬맘 전장이라 잡몹을 뺀다(사용자 확정). 되살리려면 Enabled=true. 원본 monster-2416_17
Henesys_Boss_Mushmom,1110100,-17.49,-1.87,BOSS_MushmomForestTrail_SP011,BOSS_MushmomForestTrail_SP011_M1110100,1,10,false,1층은 머쉬맘 전장이라 잡몹을 뺀다(사용자 확정). 되살리려면 Enabled=true. 원본 monster-2416_18
Henesys_Boss_Mushmom,1110100,-14.18,-1.79,BOSS_MushmomForestTrail_SP012,BOSS_MushmomForestTrail_SP012_M1110100,1,10,false,1층은 머쉬맘 전장이라 잡몹을 뺀다(사용자 확정). 되살리려면 Enabled=true. 원본 monster-2416_19
Henesys_Boss_Mushmom,1110100,-11.83,0.84,BOSS_MushmomForestTrail_SP013,BOSS_MushmomForestTrail_SP013_M1110100,1,10,false,1층은 머쉬맘 전장이라 잡몹을 뺀다(사용자 확정). 되살리려면 Enabled=true. 원본 monster-2416_2
Henesys_Boss_Mushmom,1110100,-8.87,0.8,BOSS_MushmomForestTrail_SP014,BOSS_MushmomForestTrail_SP014_M1110100,1,10,false,1층은 머쉬맘 전장이라 잡몹을 뺀다(사용자 확정). 되살리려면 Enabled=true. 원본 monster-2416_3
Henesys_Boss_Mushmom,1110100,-6.46,0.71,BOSS_MushmomForestTrail_SP015,BOSS_MushmomForestTrail_SP015_M1110100,1,10,false,1층은 머쉬맘 전장이라 잡몹을 뺀다(사용자 확정). 되살리려면 Enabled=true. 원본 monster-2416_4
Henesys_Boss_Mushmom,1110100,-11.54,-1.95,BOSS_MushmomForestTrail_SP016,BOSS_MushmomForestTrail_SP016_M1110100,1,10,false,1층은 머쉬맘 전장이라 잡몹을 뺀다(사용자 확정). 되살리려면 Enabled=true. 원본 monster-2416_5
Henesys_Boss_Mushmom,1110100,-9.03,-1.97,BOSS_MushmomForestTrail_SP017,BOSS_MushmomForestTrail_SP017_M1110100,1,10,false,1층은 머쉬맘 전장이라 잡몹을 뺀다(사용자 확정). 되살리려면 Enabled=true. 원본 monster-2416_6
Henesys_Boss_Mushmom,1110100,-1.27,-1.84,BOSS_MushmomForestTrail_SP018,BOSS_MushmomForestTrail_SP018_M1110100,1,10,false,1층은 머쉬맘 전장이라 잡몹을 뺀다(사용자 확정). 되살리려면 Enabled=true. 원본 monster-2416_7
Henesys_Boss_Mushmom,1110100,-5.68,-1.96,BOSS_MushmomForestTrail_SP019,BOSS_MushmomForestTrail_SP019_M1110100,1,10,false,1층은 머쉬맘 전장이라 잡몹을 뺀다(사용자 확정). 되살리려면 Enabled=true. 원본 monster-2416_8
Henesys_Boss_Mushmom,1110100,-16.83,0.22,BOSS_MushmomForestTrail_SP020,BOSS_MushmomForestTrail_SP020_M1110100,1,10,false,1층은 머쉬맘 전장이라 잡몹을 뺀다(사용자 확정). 되살리려면 Enabled=true. 원본 monster-2416_9
Nautilus_Hunt_PigPasture,1210100,-1.26,-0.78,PigPasture_SP001,PigPasture_SP001_M1210100,1,10,true,원본 monster-129
Nautilus_Hunt_PigPasture,1210100,-10.26,-0.92,PigPasture_SP002,PigPasture_SP002_M1210100,1,10,true,원본 monster-129_1
Nautilus_Hunt_PigPasture,1210100,-7.27,-1.02,PigPasture_SP003,PigPasture_SP003_M1210100,1,10,true,원본 monster-129_2
Nautilus_Hunt_PigPasture,1210100,-4.26,-0.9,PigPasture_SP004,PigPasture_SP004_M1210100,1,10,true,원본 monster-129_3
Nautilus_Hunt_PigPasture,1210100,-6.17,1.94,PigPasture_SP005,PigPasture_SP005_M1210100,1,10,true,원본 monster-129_4
Nautilus_Hunt_PigPasture,1210100,-10.15,1.49,PigPasture_SP006,PigPasture_SP006_M1210100,1,10,true,원본 monster-129_5
Nautilus_Hunt_PigPasture,1210100,-10.58,3.75,PigPasture_SP007,PigPasture_SP007_M1210100,1,10,true,원본 monster-129_6
Nautilus_Hunt_PigPasture,1210100,-9.02,3.77,PigPasture_SP008,PigPasture_SP008_M1210100,1,10,true,원본 monster-129_7
Nautilus_Hunt_PigPasture,1210100,-15.17,3.26,PigPasture_SP009,PigPasture_SP009_M1210100,1,10,true,원본 monster-129_8
Nautilus_Hunt_PigPasture,1210102,-13.27,-0.78,PigPasture_SP010,PigPasture_SP010_M1210102,1,10,true,원본 monster-2218
Nautilus_Hunt_PigPasture,1210102,-11.16,1.41,PigPasture_SP011,PigPasture_SP011_M1210102,1,10,true,원본 monster-2218_1
Nautilus_Hunt_PigPasture,1210102,-14.19,3.37,PigPasture_SP012,PigPasture_SP012_M1210102,1,10,true,원본 monster-2218_2
Nautilus_Hunt_PigPasture,1210102,-7.16,1.92,PigPasture_SP013,PigPasture_SP013_M1210102,1,10,true,원본 monster-2218_3
Nautilus_Hunt_PigPasture,1210102,-2.11,1.47,PigPasture_SP014,PigPasture_SP014_M1210102,1,10,true,원본 monster-2218_4
Nautilus_Hunt_WayToBeach,1210100,-4.53,1.57,Nautilus_Hunt_WayToBeach_SP001,Nautilus_Hunt_WayToBeach_SP001_M1210100,1,10,true,원본 monster-129
Nautilus_Hunt_WayToBeach,1210100,-10.26,-0.92,Nautilus_Hunt_WayToBeach_SP002,Nautilus_Hunt_WayToBeach_SP002_M1210100,1,10,true,원본 monster-129_1
Nautilus_Hunt_WayToBeach,1210100,-10.76,5.05,Nautilus_Hunt_WayToBeach_SP003,Nautilus_Hunt_WayToBeach_SP003_M1210100,1,10,true,원본 monster-129_2
Nautilus_Hunt_WayToBeach,1210100,-5.9,1.59,Nautilus_Hunt_WayToBeach_SP004,Nautilus_Hunt_WayToBeach_SP004_M1210100,1,10,true,원본 monster-129_3
Nautilus_Hunt_WayToBeach,1210100,-6.65,3.3,Nautilus_Hunt_WayToBeach_SP005,Nautilus_Hunt_WayToBeach_SP005_M1210100,1,10,true,원본 monster-129_4
Nautilus_Hunt_WayToBeach,1210100,-7.54,5.01,Nautilus_Hunt_WayToBeach_SP006,Nautilus_Hunt_WayToBeach_SP006_M1210100,1,10,true,원본 monster-129_5
Nautilus_Hunt_WayToBeach,1210100,-12.78,3.22,Nautilus_Hunt_WayToBeach_SP007,Nautilus_Hunt_WayToBeach_SP007_M1210100,1,10,true,원본 monster-129_6
Nautilus_Hunt_WayToBeach,1210100,-11.22,3.24,Nautilus_Hunt_WayToBeach_SP008,Nautilus_Hunt_WayToBeach_SP008_M1210100,1,10,true,원본 monster-129_7
Nautilus_Hunt_WayToBeach,1210100,-14.91,1.43,Nautilus_Hunt_WayToBeach_SP009,Nautilus_Hunt_WayToBeach_SP009_M1210100,1,10,true,원본 monster-129_8
Nautilus_Hunt_WayToBeach,1210102,-13.27,-0.78,Nautilus_Hunt_WayToBeach_SP010,Nautilus_Hunt_WayToBeach_SP010_M1210102,1,10,true,원본 monster-2218
Nautilus_Hunt_WayToBeach,1210102,-9.6,1.42,Nautilus_Hunt_WayToBeach_SP011,Nautilus_Hunt_WayToBeach_SP011_M1210102,1,10,true,원본 monster-2218_1
Nautilus_Hunt_WayToBeach,1210102,-13.93,1.54,Nautilus_Hunt_WayToBeach_SP012,Nautilus_Hunt_WayToBeach_SP012_M1210102,1,10,true,원본 monster-2218_2
Nautilus_Hunt_WayToBeach,1210102,-7.14,3.14,Nautilus_Hunt_WayToBeach_SP013,Nautilus_Hunt_WayToBeach_SP013_M1210102,1,10,true,원본 monster-2218_3
Nautilus_Hunt_WayToBeach,1210102,-8.28,-0.93,Nautilus_Hunt_WayToBeach_SP014,Nautilus_Hunt_WayToBeach_SP014_M1210102,1,10,true,원본 monster-2218_4
Nautilus_Hunt_WayToBeach,1210102,-6.35,-0.76,Nautilus_Hunt_WayToBeach_SP015,Nautilus_Hunt_WayToBeach_SP015_M1210102,1,10,true,원본 monster-2218_5
Nautilus_Hunt_WayToBeach,1210102,-3.18,-1.08,Nautilus_Hunt_WayToBeach_SP016,Nautilus_Hunt_WayToBeach_SP016_M1210102,1,10,true,원본 monster-2218_6
LithHarbor_Hunt_ForestTrail1,130101,6.55,-0.94,ForestTrail1_SP001,ForestTrail1_SP001_M130101,1,10,true,원본 monster-1143
LithHarbor_Hunt_ForestTrail1,130101,8.53,-1.53,ForestTrail1_SP002,ForestTrail1_SP002_M130101,1,10,true,원본 monster-1143_1
LithHarbor_Hunt_ForestTrail1,130101,9.79,-1.56,ForestTrail1_SP003,ForestTrail1_SP003_M130101,1,10,true,원본 monster-1143_2
LithHarbor_Hunt_ForestTrail1,130101,11.67,-1.53,ForestTrail1_SP004,ForestTrail1_SP004_M130101,1,10,true,원본 monster-1143_3
LithHarbor_Hunt_ForestTrail1,130101,14.06,-1.46,ForestTrail1_SP005,ForestTrail1_SP005_M130101,1,10,true,원본 monster-1143_4
LithHarbor_Hunt_ForestTrail1,130101,15.45,-1.53,ForestTrail1_SP006,ForestTrail1_SP006_M130101,1,10,true,원본 monster-1143_5
LithHarbor_Hunt_ForestTrail1,130101,16.83,-1.44,ForestTrail1_SP007,ForestTrail1_SP007_M130101,1,10,true,원본 monster-1143_6
LithHarbor_Hunt_ForestTrail1,130101,18.03,-1.51,ForestTrail1_SP008,ForestTrail1_SP008_M130101,1,10,true,원본 monster-1143_7
LithHarbor_Hunt_ForestTrail1,100101,-0.48,-0.97,ForestTrail1_SP009,ForestTrail1_SP009_M100101,1,10,true,원본 monster-2634
LithHarbor_Hunt_ForestTrail1,100101,1.04,-0.9,ForestTrail1_SP010,ForestTrail1_SP010_M100101,1,10,true,원본 monster-2634_1
LithHarbor_Hunt_ForestTrail1,100101,2.54,-0.89,ForestTrail1_SP011,ForestTrail1_SP011_M100101,1,10,true,원본 monster-2634_2
LithHarbor_Hunt_ForestTrail1,100101,4.47,-0.94,ForestTrail1_SP012,ForestTrail1_SP012_M100101,1,10,true,원본 monster-2634_3
LithHarbor_Hunt_ForestTrail1,100101,-0.85,2.69,ForestTrail1_SP013,ForestTrail1_SP013_M100101,1,10,true,원본 monster-2634_4
LithHarbor_Hunt_ForestTrail1,100101,0.72,2.66,ForestTrail1_SP014,ForestTrail1_SP014_M100101,1,10,true,원본 monster-2634_5
LithHarbor_Hunt_ForestTrail1,100101,2.26,2.65,ForestTrail1_SP015,ForestTrail1_SP015_M100101,1,10,true,원본 monster-2634_6
LithHarbor_Hunt_ForestTrail1,100101,6.83,0.95,ForestTrail1_SP016,ForestTrail1_SP016_M100101,1,10,true,원본 monster-2634_7
LithHarbor_Hunt_ForestTrail1,100101,9.57,0.87,ForestTrail1_SP017,ForestTrail1_SP017_M100101,1,10,true,원본 monster-2634_8
Ellinia_Hunt_GreenTreeTrunk,3230100,-12.68,-16.2,GreenTreeTrunk_SP001,GreenTreeTrunk_SP001_M3230100,1,10,true,원본 monster-2119
Ellinia_Hunt_GreenTreeTrunk,3230100,-10.12,-17.34,GreenTreeTrunk_SP002,GreenTreeTrunk_SP002_M3230100,1,10,true,원본 monster-2119_1
Ellinia_Hunt_GreenTreeTrunk,3230100,-5.07,-14.74,GreenTreeTrunk_SP003,GreenTreeTrunk_SP003_M3230100,1,10,true,원본 monster-2119_10
Ellinia_Hunt_GreenTreeTrunk,3230100,-7.91,-17.57,GreenTreeTrunk_SP004,GreenTreeTrunk_SP004_M3230100,1,10,true,원본 monster-2119_2
Ellinia_Hunt_GreenTreeTrunk,3230100,-14.04,-13.58,GreenTreeTrunk_SP005,GreenTreeTrunk_SP005_M3230100,1,10,true,원본 monster-2119_3
Ellinia_Hunt_GreenTreeTrunk,3230100,-11.79,-14.48,GreenTreeTrunk_SP006,GreenTreeTrunk_SP006_M3230100,1,10,true,원본 monster-2119_4
Ellinia_Hunt_GreenTreeTrunk,3230100,-9.28,-15.34,GreenTreeTrunk_SP007,GreenTreeTrunk_SP007_M3230100,1,10,true,원본 monster-2119_5
Ellinia_Hunt_GreenTreeTrunk,3230100,-6.69,-16.17,GreenTreeTrunk_SP008,GreenTreeTrunk_SP008_M3230100,1,10,true,원본 monster-2119_6
Ellinia_Hunt_GreenTreeTrunk,3230100,-13.86,-11.97,GreenTreeTrunk_SP009,GreenTreeTrunk_SP009_M3230100,1,10,true,원본 monster-2119_7
Ellinia_Hunt_GreenTreeTrunk,3230100,-10.84,-13.01,GreenTreeTrunk_SP010,GreenTreeTrunk_SP010_M3230100,1,10,true,원본 monster-2119_8
Ellinia_Hunt_GreenTreeTrunk,3230100,-7.54,-14.06,GreenTreeTrunk_SP011,GreenTreeTrunk_SP011_M3230100,1,10,true,원본 monster-2119_9
Ellinia_Hunt_TreeTrunkNest2,4230100,-0.96,-2.31,TreeTrunkNest2_SP001,TreeTrunkNest2_SP001_M4230100,1,10,true,원본 monster-3198
Ellinia_Hunt_TreeTrunkNest2,4230100,0.67,-2.41,TreeTrunkNest2_SP002,TreeTrunkNest2_SP002_M4230100,1,10,true,원본 monster-3198_1
Ellinia_Hunt_TreeTrunkNest2,4230100,2.24,6.11,TreeTrunkNest2_SP003,TreeTrunkNest2_SP003_M4230100,1,10,true,원본 monster-3198_10
Ellinia_Hunt_TreeTrunkNest2,4230100,-1.7,9.42,TreeTrunkNest2_SP004,TreeTrunkNest2_SP004_M4230100,1,10,true,원본 monster-3198_11
Ellinia_Hunt_TreeTrunkNest2,4230100,0.25,9.24,TreeTrunkNest2_SP005,TreeTrunkNest2_SP005_M4230100,1,10,true,원본 monster-3198_12
Ellinia_Hunt_TreeTrunkNest2,4230100,2.08,8.72,TreeTrunkNest2_SP006,TreeTrunkNest2_SP006_M4230100,1,10,true,원본 monster-3198_13
Ellinia_Hunt_TreeTrunkNest2,4230100,-1.46,12.5,TreeTrunkNest2_SP007,TreeTrunkNest2_SP007_M4230100,1,10,true,원본 monster-3198_14
Ellinia_Hunt_TreeTrunkNest2,4230100,0.11,12.58,TreeTrunkNest2_SP008,TreeTrunkNest2_SP008_M4230100,1,10,true,원본 monster-3198_15
Ellinia_Hunt_TreeTrunkNest2,4230100,2.27,12.55,TreeTrunkNest2_SP009,TreeTrunkNest2_SP009_M4230100,1,10,true,원본 monster-3198_16
Ellinia_Hunt_TreeTrunkNest2,4230100,-1.3,1.47,TreeTrunkNest2_SP010,TreeTrunkNest2_SP010_M4230100,1,10,true,원본 monster-3198_2
Ellinia_Hunt_TreeTrunkNest2,4230100,0.28,0.97,TreeTrunkNest2_SP011,TreeTrunkNest2_SP011_M4230100,1,10,true,원본 monster-3198_3
Ellinia_Hunt_TreeTrunkNest2,4230100,1.71,0.51,TreeTrunkNest2_SP012,TreeTrunkNest2_SP012_M4230100,1,10,true,원본 monster-3198_4
Ellinia_Hunt_TreeTrunkNest2,4230100,-1.38,3.97,TreeTrunkNest2_SP013,TreeTrunkNest2_SP013_M4230100,1,10,true,원본 monster-3198_5
Ellinia_Hunt_TreeTrunkNest2,4230100,0.54,3.6,TreeTrunkNest2_SP014,TreeTrunkNest2_SP014_M4230100,1,10,true,원본 monster-3198_6
Ellinia_Hunt_TreeTrunkNest2,4230100,2.17,3.19,TreeTrunkNest2_SP015,TreeTrunkNest2_SP015_M4230100,1,10,true,원본 monster-3198_7
Ellinia_Hunt_TreeTrunkNest2,4230100,-1.45,6.61,TreeTrunkNest2_SP016,TreeTrunkNest2_SP016_M4230100,1,10,true,원본 monster-3198_8
Ellinia_Hunt_TreeTrunkNest2,4230100,0.54,6.36,TreeTrunkNest2_SP017,TreeTrunkNest2_SP017_M4230100,1,10,true,원본 monster-3198_9
Perion_Hunt_SouthernRidge,3230300,-11.04,-16.25,PerionSouthernRidge_SP001,PerionSouthernRidge_SP001_M3230300,1,10,true,원본 monster-2109
Perion_Hunt_SouthernRidge,3230300,-9.07,-16.43,PerionSouthernRidge_SP002,PerionSouthernRidge_SP002_M3230300,1,10,true,원본 monster-2109_1
Perion_Hunt_SouthernRidge,3230300,-6.32,-20.02,PerionSouthernRidge_SP003,PerionSouthernRidge_SP003_M3230300,1,10,true,원본 monster-2109_10
Perion_Hunt_SouthernRidge,3230300,-8.3,-20.41,PerionSouthernRidge_SP004,PerionSouthernRidge_SP004_M3230300,1,10,true,원본 monster-2109_11
Perion_Hunt_SouthernRidge,3230300,-4.39,-20.14,PerionSouthernRidge_SP005,PerionSouthernRidge_SP005_M3230300,1,10,true,원본 monster-2109_12
Perion_Hunt_SouthernRidge,3230300,1.26,-20.85,PerionSouthernRidge_SP006,PerionSouthernRidge_SP006_M3230300,1,10,true,원본 monster-2109_13
Perion_Hunt_SouthernRidge,3230300,8.61,-20.28,PerionSouthernRidge_SP007,PerionSouthernRidge_SP007_M3230300,1,10,true,원본 monster-2109_14
Perion_Hunt_SouthernRidge,3230300,7.14,-20.14,PerionSouthernRidge_SP008,PerionSouthernRidge_SP008_M3230300,1,10,true,원본 monster-2109_15
Perion_Hunt_SouthernRidge,3230300,8.73,-15.81,PerionSouthernRidge_SP009,PerionSouthernRidge_SP009_M3230300,1,10,true,원본 monster-2109_16
Perion_Hunt_SouthernRidge,3230300,-5.92,-16.61,PerionSouthernRidge_SP010,PerionSouthernRidge_SP010_M3230300,1,10,true,원본 monster-2109_2
Perion_Hunt_SouthernRidge,3230300,-3.66,-16.46,PerionSouthernRidge_SP011,PerionSouthernRidge_SP011_M3230300,1,10,true,원본 monster-2109_3
Perion_Hunt_SouthernRidge,3230300,0.04,-16.19,PerionSouthernRidge_SP012,PerionSouthernRidge_SP012_M3230300,1,10,true,원본 monster-2109_4
Perion_Hunt_SouthernRidge,3230300,1.85,-15.82,PerionSouthernRidge_SP013,PerionSouthernRidge_SP013_M3230300,1,10,true,원본 monster-2109_5
Perion_Hunt_SouthernRidge,3230300,5.96,-14.99,PerionSouthernRidge_SP014,PerionSouthernRidge_SP014_M3230300,1,10,true,원본 monster-2109_6
Perion_Hunt_SouthernRidge,3230300,7.95,-14.54,PerionSouthernRidge_SP015,PerionSouthernRidge_SP015_M3230300,1,10,true,원본 monster-2109_7
Perion_Hunt_SouthernRidge,3230300,9.28,-14.44,PerionSouthernRidge_SP016,PerionSouthernRidge_SP016_M3230300,1,10,true,원본 monster-2109_8
Perion_Hunt_SouthernRidge,3230300,-10.45,-18.24,PerionSouthernRidge_SP017,PerionSouthernRidge_SP017_M3230300,1,10,true,원본 monster-2109_9
Perion_Hunt_WildBoarLand,2230102,9.31,-18.69,WildBoarLand_SP001,WildBoarLand_SP001_M2230102,1,10,true,원본 monster-1844
Perion_Hunt_WildBoarLand,2230102,6.31,-18.84,WildBoarLand_SP002,WildBoarLand_SP002_M2230102,1,10,true,원본 monster-1844_1
Perion_Hunt_WildBoarLand,2230102,-0.07,-16.31,WildBoarLand_SP003,WildBoarLand_SP003_M2230102,1,10,true,원본 monster-1844_10
Perion_Hunt_WildBoarLand,2230102,0.07,-14.18,WildBoarLand_SP004,WildBoarLand_SP004_M2230102,1,10,true,원본 monster-1844_11
Perion_Hunt_WildBoarLand,2230102,-3.33,-14.36,WildBoarLand_SP005,WildBoarLand_SP005_M2230102,1,10,true,원본 monster-1844_12
Perion_Hunt_WildBoarLand,2230102,-6.94,-14.1,WildBoarLand_SP006,WildBoarLand_SP006_M2230102,1,10,true,원본 monster-1844_13
Perion_Hunt_WildBoarLand,2230102,-7.73,-11.8,WildBoarLand_SP007,WildBoarLand_SP007_M2230102,1,10,true,원본 monster-1844_14
Perion_Hunt_WildBoarLand,2230102,-3.99,-11.89,WildBoarLand_SP008,WildBoarLand_SP008_M2230102,1,10,true,원본 monster-1844_15
Perion_Hunt_WildBoarLand,2230102,6.75,-16.93,WildBoarLand_SP009,WildBoarLand_SP009_M2230102,1,10,true,원본 monster-1844_16
Perion_Hunt_WildBoarLand,2230102,9.35,-16.93,WildBoarLand_SP010,WildBoarLand_SP010_M2230102,1,10,true,원본 monster-1844_17
Perion_Hunt_WildBoarLand,2230102,-8.98,-13.97,WildBoarLand_SP011,WildBoarLand_SP011_M2230102,1,10,true,원본 monster-1844_18
Perion_Hunt_WildBoarLand,2230102,5.65,-14.34,WildBoarLand_SP012,WildBoarLand_SP012_M2230102,1,10,true,원본 monster-1844_19
Perion_Hunt_WildBoarLand,2230102,-2.88,-16.35,WildBoarLand_SP013,WildBoarLand_SP013_M2230102,1,10,true,원본 monster-1844_2
Perion_Hunt_WildBoarLand,2230102,6.99,-14.4,WildBoarLand_SP014,WildBoarLand_SP014_M2230102,1,10,true,원본 monster-1844_20
Perion_Hunt_WildBoarLand,2230102,8.36,-13.73,WildBoarLand_SP015,WildBoarLand_SP015_M2230102,1,10,true,원본 monster-1844_21
Perion_Hunt_WildBoarLand,2230102,-1.91,-12.18,WildBoarLand_SP016,WildBoarLand_SP016_M2230102,1,10,true,원본 monster-1844_3
Perion_Hunt_WildBoarLand,2230102,1.17,-19.15,WildBoarLand_SP017,WildBoarLand_SP017_M2230102,1,10,true,원본 monster-1844_4
Perion_Hunt_WildBoarLand,2230102,-0.31,-19.31,WildBoarLand_SP018,WildBoarLand_SP018_M2230102,1,10,true,원본 monster-1844_5
Perion_Hunt_WildBoarLand,2230102,-3.77,-19.18,WildBoarLand_SP019,WildBoarLand_SP019_M2230102,1,10,true,원본 monster-1844_6
Perion_Hunt_WildBoarLand,2230102,-6.67,-19.34,WildBoarLand_SP020,WildBoarLand_SP020_M2230102,1,10,true,원본 monster-1844_7
Perion_Hunt_WildBoarLand,2230102,3.66,-16.97,WildBoarLand_SP021,WildBoarLand_SP021_M2230102,1,10,true,원본 monster-1844_8
Perion_Hunt_WildBoarLand,2230102,-4.5,-16.26,WildBoarLand_SP022,WildBoarLand_SP022_M2230102,1,10,true,원본 monster-1844_9
Perion_Hunt_WildBoarLand,2230112,-6.03,-11.96,WildBoarLand_SP023,WildBoarLand_SP023_M2230112,1,10,true,원본 monster-3246
Perion_Hunt_WildBoarLand,2230112,-0.43,-12.11,WildBoarLand_SP024,WildBoarLand_SP024_M2230112,1,10,true,원본 monster-3246_1
Perion_Hunt_WildBoarLand,2230112,-5.37,-14.33,WildBoarLand_SP025,WildBoarLand_SP025_M2230112,1,10,true,원본 monster-3246_10
Perion_Hunt_WildBoarLand,2230112,-4.04,-13.92,WildBoarLand_SP026,WildBoarLand_SP026_M2230112,1,10,true,원본 monster-3246_11
Perion_Hunt_WildBoarLand,2230112,6.8,-14.27,WildBoarLand_SP027,WildBoarLand_SP027_M2230112,1,10,true,원본 monster-3246_12
Perion_Hunt_WildBoarLand,2230112,9.06,-13.41,WildBoarLand_SP028,WildBoarLand_SP028_M2230112,1,10,true,원본 monster-3246_13
Perion_Hunt_WildBoarLand,2230112,7.81,-18.74,WildBoarLand_SP029,WildBoarLand_SP029_M2230112,1,10,true,원본 monster-3246_14
Perion_Hunt_WildBoarLand,2230112,5.27,-18.7,WildBoarLand_SP030,WildBoarLand_SP030_M2230112,1,10,true,원본 monster-3246_15
Perion_Hunt_WildBoarLand,2230112,4.97,-17.08,WildBoarLand_SP031,WildBoarLand_SP031_M2230112,1,10,true,원본 monster-3246_2
Perion_Hunt_WildBoarLand,2230112,8.23,-16.95,WildBoarLand_SP032,WildBoarLand_SP032_M2230112,1,10,true,원본 monster-3246_3
Perion_Hunt_WildBoarLand,2230112,-8.15,-18.99,WildBoarLand_SP033,WildBoarLand_SP033_M2230112,1,10,true,원본 monster-3246_4
Perion_Hunt_WildBoarLand,2230112,-5.43,-18.71,WildBoarLand_SP034,WildBoarLand_SP034_M2230112,1,10,true,원본 monster-3246_5
Perion_Hunt_WildBoarLand,2230112,-1.46,-16.48,WildBoarLand_SP035,WildBoarLand_SP035_M2230112,1,10,true,원본 monster-3246_6
Perion_Hunt_WildBoarLand,2230112,3.82,-19.2,WildBoarLand_SP036,WildBoarLand_SP036_M2230112,1,10,true,원본 monster-3246_7
Perion_Hunt_WildBoarLand,2230112,-1.38,-14.21,WildBoarLand_SP037,WildBoarLand_SP037_M2230112,1,10,true,원본 monster-3246_8
Perion_Hunt_WildBoarLand,2230112,-7.77,-14.18,WildBoarLand_SP038,WildBoarLand_SP038_M2230112,1,10,true,원본 monster-3246_9
Perion_Hunt_NorthernRidge,130100,2.34,-19.53,PerionNorthernRidge_SP001,PerionNorthernRidge_SP001_M130100,1,10,true,원본 monster-621
Perion_Hunt_NorthernRidge,130100,2.48,-17.6,PerionNorthernRidge_SP002,PerionNorthernRidge_SP002_M130100,1,10,true,원본 monster-621_1
Perion_Hunt_NorthernRidge,130100,4.69,-15.25,PerionNorthernRidge_SP003,PerionNorthernRidge_SP003_M130100,1,10,true,원본 monster-621_10
Perion_Hunt_NorthernRidge,130100,-0.54,-19.19,PerionNorthernRidge_SP004,PerionNorthernRidge_SP004_M130100,1,10,true,원본 monster-621_11
Perion_Hunt_NorthernRidge,130100,1.31,-21.12,PerionNorthernRidge_SP005,PerionNorthernRidge_SP005_M130100,1,10,true,원본 monster-621_12
Perion_Hunt_NorthernRidge,130100,0.83,-18.94,PerionNorthernRidge_SP006,PerionNorthernRidge_SP006_M130100,1,10,true,원본 monster-621_13
Perion_Hunt_NorthernRidge,130100,9.65,-19.95,PerionNorthernRidge_SP007,PerionNorthernRidge_SP007_M130100,1,10,true,원본 monster-621_14
Perion_Hunt_NorthernRidge,130100,7.58,-19.91,PerionNorthernRidge_SP008,PerionNorthernRidge_SP008_M130100,1,10,true,원본 monster-621_15
Perion_Hunt_NorthernRidge,130100,4.05,-20.6,PerionNorthernRidge_SP009,PerionNorthernRidge_SP009_M130100,1,10,true,원본 monster-621_16
Perion_Hunt_NorthernRidge,130100,2.59,-20.82,PerionNorthernRidge_SP010,PerionNorthernRidge_SP010_M130100,1,10,true,원본 monster-621_17
Perion_Hunt_NorthernRidge,130100,-0.37,-20.99,PerionNorthernRidge_SP011,PerionNorthernRidge_SP011_M130100,1,10,true,원본 monster-621_18
Perion_Hunt_NorthernRidge,130100,-2.51,-21.12,PerionNorthernRidge_SP012,PerionNorthernRidge_SP012_M130100,1,10,true,원본 monster-621_19
Perion_Hunt_NorthernRidge,130100,-1.34,-14.93,PerionNorthernRidge_SP013,PerionNorthernRidge_SP013_M130100,1,10,true,원본 monster-621_2
Perion_Hunt_NorthernRidge,130100,-3.64,-20.97,PerionNorthernRidge_SP014,PerionNorthernRidge_SP014_M130100,1,10,true,원본 monster-621_20
Perion_Hunt_NorthernRidge,130100,-1.74,-19.36,PerionNorthernRidge_SP015,PerionNorthernRidge_SP015_M130100,1,10,true,원본 monster-621_21
Perion_Hunt_NorthernRidge,130100,-4.01,-18.92,PerionNorthernRidge_SP016,PerionNorthernRidge_SP016_M130100,1,10,true,원본 monster-621_22
Perion_Hunt_NorthernRidge,130100,0.58,-17.73,PerionNorthernRidge_SP017,PerionNorthernRidge_SP017_M130100,1,10,true,원본 monster-621_23
